epoch,train_loss,val_loss,gen_loss,disc_loss
1,24.627967020670575,0.17209938913583755,24.627967020670575,0.3597334996859233
2,17.986986071268717,0.10730419680476189,17.986986071268717,0.1606972559293111
3,17.047464701334636,0.15141014754772186,17.047464701334636,0.3236522967120012
4,15.22616896311442,0.1313714813441038,15.22616896311442,0.5337944638729095
5,15.328510958353679,0.14808661863207817,15.328510958353679,0.47084240953127543
6,16.003655840555826,0.09532926976680756,16.003655840555826,0.28586160242557523
7,15.149883130391439,0.11064670793712139,15.149883130391439,0.3772903840740522
8,16.175332845052083,0.156218983232975,16.175332845052083,0.15021645167842507
9,16.69182123819987,0.09430800750851631,16.69182123819987,0.010360854684064785
10,17.28512730916341,0.08340976014733315,17.28512730916341,0.006008453499525786
11,17.30944398244222,0.14570564031600952,17.30944398244222,0.00333329769782722
12,17.810978889465332,0.0888603013008833,17.810978889465332,0.0037182405699665347
13,12.463862749735513,0.09195682965219021,12.463862749735513,0.5676624950937306
14,13.035284207661947,0.15653487294912338,13.035284207661947,0.48247369766235354
15,13.792026278177897,0.10254975035786629,13.792026278177897,0.4501205541690191
16,14.239158363342286,0.10081361792981625,14.239158363342286,0.43247963885466256
17,14.803954963684083,0.1067532729357481,14.803954963684083,0.3528541831175486
18,16.30583541870117,0.10910716839134693,16.30583541870117,0.2673756615072489
19,16.269276758829754,0.11345220915973186,16.269276758829754,0.2438895351688067
20,17.31437848409017,0.10806421563029289,17.31437848409017,0.04234924307093024
21,17.579240646362305,0.10903872177004814,17.579240646362305,0.102507288986817
22,16.719016876220703,0.09951923042535782,16.719016876220703,0.08749321510083974
23,17.578636436462403,0.12814895622432232,17.578636436462403,0.004873335844216248
24,18.359738794962563,0.09131236374378204,18.359738794962563,0.007977089139943322
25,17.961741218566896,0.09998872131109238,17.961741218566896,0.002159711047230909
26,16.06984010060628,0.16358689963817596,16.06984010060628,0.3391409819185113
27,15.905459531148274,0.10992895439267159,15.905459531148274,0.22737953578432402
28,16.38132263183594,0.13570038229227066,16.38132263183594,0.1807402567875882
29,16.932763188680013,0.10288752056658268,16.932763188680013,0.1101691000101467
30,17.40976811726888,0.10764235071837902,17.40976811726888,0.018457879905278484
31,18.213524856567382,0.10517280176281929,18.213524856567382,0.011063378810261686
32,18.27272472381592,0.08206840045750141,18.27272472381592,0.003365396095905453
33,14.84835319519043,0.10559318028390408,14.84835319519043,0.369985477863811
34,14.851679865519205,0.1473815105855465,14.851679865519205,0.2761842828989029
35,16.87913122812907,0.11601739376783371,16.87913122812907,0.11557074370483557
36,17.680970776875814,0.11538938619196415,17.680970776875814,0.13211947459727524
37,14.663655090332032,0.10512897372245789,14.663655090332032,0.43968461742003756
38,17.019395891825358,0.10174721293151379,17.019395891825358,0.1658135054136316
39,18.113141822814942,0.09951353073120117,18.113141822814942,0.05846464511627952
40,17.23248929341634,0.09311970323324203,17.23248929341634,0.004930850472301245
41,17.109018109639486,0.10305630974471569,17.109018109639486,0.009586322931572794
42,17.543243980407716,0.1055175606161356,17.543243980407716,0.016898155342787505
43,17.866698900858562,0.11447033286094666,17.866698900858562,0.012982923110636571
44,18.014522094726562,0.14925111457705498,18.014522094726562,0.15873180042641857
45,18.73613085428874,0.12279273942112923,18.73613085428874,0.08766025888112684
46,18.72688378651937,0.09815585426986217,18.72688378651937,0.08332782425296803
47,18.02667147318522,0.10451643168926239,18.02667147318522,0.09801136341877281
48,15.929289054870605,0.11090310849249363,15.929289054870605,0.17496332893768946
49,14.96527826944987,0.10293303430080414,14.96527826944987,0.24517011920611065
50,13.971152178446452,0.1015305370092392,13.971152178446452,0.35618353287378945
